index,user_id,clicks__n_total,clicks__avg_scrollY,clicks__session_gap_cv,clicks__scroll_depth_max,heartbeat__n_total,heartbeat__avg_idle_time,heartbeat__scroll_depth_max,heartbeat__avg_scrollY,q__n_questions_viewed,q__n_unique_urls,q__maj_track,q__n_unique_courses,q__avg_question_number,q__n_active_days,q__revisit_rate,media__n_play_events,media__n_unique_media,media__total_watch_min,media__n_unique_urls,media__media_type_diversity,media__audio_pct,media__completion_rate,label,unique_math_qids,unique_text_qids,unique_quiz_qids,content_entropy,ts__q_bin1,ts__q_bin2,ts__q_bin3,ts__q_trend,ts__q_recency,ts__pv_bin1,ts__pv_bin2,ts__pv_bin3,ts__pv_trend,ts__pv_recency,ts__score_first,ts__score_last,ts__score_delta
131,824,2733.0,0.0,14.645065490769248,0.0,21959,1758392826.943161,0.0,0.0,71.0,4.0,1.0,1.0,0.0,10.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0.0,0.0,57.0,0.659176050616787,35.0,2.0,5.0,-30.0,0.11904761904761904,128.0,85.0,60.0,-68.0,0.21978021978021978,,,
132,825,4300.0,0.0,12.060695587949967,0.0,48495,1758863360.4678524,0.0,0.0,495.0,19.0,1.0,1.0,0.0,35.0,0.9959595959595959,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1,0.0,0.0,234.0,1.259588636583433,96.0,156.0,117.0,21.0,0.3170731707317073,171.0,114.0,134.0,-37.0,0.3198090692124105,,,
133,826,361.0,0.0,11.397303099694652,0.0,3094,1759369308.6418116,0.0,0.0,26.0,4.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,100.0,0.688765038722696,0.0,0.0,19.0,19.0,1.0,0.0,0.0,109.0,109.0,1.0,,,
134,828,3020.0,0.0,14.788006173407396,0.0,21652,1759248385.1424618,0.0,0.0,456.0,25.0,1.0,2.0,0.0,24.0,1.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,0,9.0,0.0,189.0,0.9349472643177569,22.0,229.0,65.0,43.0,0.20569620253164558,66.0,152.0,60.0,-6.0,0.2158273381294964,,,
135,829,2454.0,0.0,18.30416626848371,0.0,19735,1760065683.229437,0.0,0.0,641.0,23.0,1.0,2.0,0.0,19.0,0.9937597503900156,0.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0.0,0.0,124.0,0.9700201013329093,14.0,335.0,239.0,225.0,0.4064625850340136,36.0,254.0,251.0,215.0,0.46395563770794823,,,
136,830,1654.0,0.0,17.55678903611148,0.0,10888,1758906060.9157317,0.0,0.0,120.0,15.0,1.0,2.0,0.0,6.0,0.9666666666666667,0.0,1.0,0.0,16.0,1.0,0.0,0.0,0,0.0,0.0,96.0,0.7785445106095477,0.0,0.0,66.0,66.0,1.0,0.0,24.0,183.0,183.0,0.8840579710144928,,,
138,832,2561.0,0.0,9.701591520162054,0.0,19479,1759154466.2506168,0.0,0.0,351.0,30.0,1.0,2.0,0.0,15.0,0.9971509971509972,0.0,1.0,0.0,21.0,1.0,0.0,0.0,0,18.0,0.0,277.0,0.8921103178754911,49.0,125.0,104.0,55.0,0.37410071942446044,175.0,237.0,182.0,7.0,0.3063973063973064,,,
139,833,3220.0,0.0,15.258031889747949,0.0,23058,1759179069.1709845,0.0,0.0,297.0,21.0,1.0,1.0,0.0,21.0,1.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0,45.0,0.0,88.0,1.0355472163810344,67.0,129.0,54.0,-13.0,0.216,179.0,253.0,46.0,-133.0,0.09623430962343096,,,
140,834,2959.0,0.0,19.039415018812825,0.0,16301,1759445033.5619607,0.0,0.0,174.0,13.0,1.0,2.0,0.0,12.0,0.9942528735632183,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1,9.0,0.0,156.0,1.0601286473100924,86.0,59.0,29.0,-57.0,0.16666666666666666,168.0,122.0,125.0,-43.0,0.30120481927710846,,,
141,835,3119.0,0.0,12.908370278497921,0.0,21486,1758972647.2358813,0.0,0.0,359.0,27.0,1.0,2.0,0.0,22.0,1.0,0.0,1.0,0.0,31.0,1.0,0.0,0.0,1,0.0,0.0,235.0,0.743284774409025,84.0,24.0,100.0,16.0,0.4807692307692308,179.0,72.0,203.0,24.0,0.44713656387665196,,,
142,836,3123.0,0.0,14.851109018797287,0.0,22758,1758595550.4923398,0.0,0.0,381.0,27.0,1.0,2.0,0.0,14.0,0.9973753280839895,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0,0.0,23.0,277.0,0.7491944312704442,94.0,17.0,170.0,76.0,0.604982206405694,160.0,36.0,180.0,20.0,0.4787234042553192,,,
143,837,2632.0,0.0,12.642116590150511,0.0,15654,1758734936.7193449,0.0,0.0,359.0,17.0,1.0,2.0,0.0,13.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0,9.0,0.0,252.0,0.9579124564324517,17.0,27.0,87.0,70.0,0.6641221374045801,99.0,90.0,149.0,50.0,0.4408284023668639,,,
144,838,3233.0,0.0,13.693761243080264,0.0,33961,1759023752.4016528,0.0,0.0,517.0,16.0,1.0,1.0,0.0,20.0,0.9980657640232108,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0,0.0,0.0,277.0,1.1444343973823232,94.0,77.0,202.0,108.0,0.5415549597855228,86.0,48.0,125.0,39.0,0.4826254826254826,,,
146,840,1782.0,0.0,9.652855922226003,0.0,11195,1758995785.0733626,0.0,0.0,122.0,11.0,1.0,2.0,0.0,8.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0,0.0,0.0,45.0,0.9389350782823358,7.0,30.0,18.0,11.0,0.32727272727272727,44.0,118.0,158.0,114.0,0.49375,,,
147,841,4093.0,0.0,12.158894660708544,0.0,37248,1759364415.0082383,0.0,0.0,341.0,19.0,1.0,2.0,0.0,25.0,0.9970674486803519,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0,27.0,22.0,161.0,0.9536166399702543,78.0,81.0,84.0,6.0,0.345679012345679,199.0,138.0,194.0,-5.0,0.3653483992467043,,,
148,842,3305.0,0.0,17.062597704123675,0.0,71677,1757106068.946716,0.0,0.0,235.0,13.0,1.0,2.0,0.0,14.0,1.0,0.0,1.0,0.0,19.0,1.0,0.0,0.0,1,0.0,0.0,114.0,0.824982595702255,57.0,0.0,117.0,60.0,0.6724137931034483,161.0,70.0,209.0,48.0,0.475,,,
149,843,2691.0,0.0,13.588069881692574,0.0,18266,1758975221.967261,0.0,0.0,328.0,21.0,1.0,2.0,0.0,18.0,1.0,0.0,1.0,0.0,14.0,1.0,0.0,0.0,0,0.0,0.0,178.0,0.7955858996108685,84.0,81.0,65.0,-19.0,0.2826086956521739,300.0,91.0,129.0,-171.0,0.24807692307692308,,,
150,844,2502.0,0.0,12.375097227375608,0.0,24026,1759483450.701439,0.0,0.0,395.0,17.0,1.0,2.0,0.0,17.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,1,0.0,0.0,215.0,0.871641906667735,11.0,116.0,189.0,178.0,0.5981012658227848,35.0,28.0,231.0,196.0,0.7857142857142857,,,
152,846,2748.0,0.0,20.369663190343925,0.0,10370,1758831575.7842753,0.0,0.0,214.0,13.0,1.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,0.0,0.0,126.0,0.9415408331623807,41.0,20.0,0.0,-41.0,0.0,49.0,178.0,110.0,61.0,0.3264094955489614,,,
153,847,1670.0,0.0,17.256333185616114,0.0,9127,1760361196.3722696,0.0,0.0,175.0,12.0,1.0,2.0,0.0,9.0,1.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,0,0.0,0.0,116.0,0.5785072757265679,10.0,1.0,141.0,131.0,0.9276315789473685,36.0,35.0,206.0,170.0,0.7436823104693141,,,
154,848,433.0,0.0,7.222819546080254,0.0,4695,1758753415.4005744,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,141.0,1.1084468918352364,,,,,,5.0,72.0,34.0,29.0,0.3063063063063063,,,
156,851,318.0,0.0,13.355076837450802,0.0,858,1758505410.7823846,0.0,0.0,34.0,3.0,1.0,2.0,0.0,1.0,1.0,,,,,,,,0,9.0,0.0,18.0,0.9219280948873623,0.0,34.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,,,
157,853,4629.0,0.0,13.901989306693844,0.0,32580,1759551284.8428016,0.0,0.0,571.0,31.0,1.0,2.0,0.0,23.0,1.0,0.0,1.0,0.0,24.0,1.0,0.0,0.0,0,9.0,0.0,223.0,0.9533572372577102,41.0,161.0,273.0,232.0,0.5747368421052632,196.0,195.0,412.0,216.0,0.5130759651307597,,,
158,854,2714.0,0.0,11.240755950501896,0.0,29342,1758562943.9042308,0.0,0.0,401.0,26.0,1.0,2.0,0.0,18.0,1.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,0,9.0,19.0,205.0,0.9299847647624363,67.0,124.0,70.0,3.0,0.2681992337164751,116.0,126.0,178.0,62.0,0.4238095238095238,,,
159,866,2135.0,0.0,13.75748950906253,0.0,16652,1758553298.4028287,0.0,0.0,81.0,9.0,1.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,16.0,1.0,0.0,0.0,0,0.0,0.0,107.0,0.4394969869215134,23.0,30.0,8.0,-15.0,0.13114754098360656,54.0,34.0,33.0,-21.0,0.2727272727272727,,,
160,867,274.0,0.0,8.174224374785462,0.0,2284,1759908997.303994,0.0,0.0,31.0,2.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1,0.0,0.0,49.0,0.4288109647301171,0.0,29.0,0.0,0.0,0.0,19.0,62.0,10.0,-9.0,0.10989010989010989,,,
161,872,357.0,0.0,7.5087568345116384,0.0,6093,1758424302.2139406,0.0,0.0,33.0,3.0,1.0,1.0,0.0,4.0,0.9696969696969697,,,,,,,,1,0.0,40.0,277.0,0.6970162419339703,0.0,1.0,0.0,0.0,0.0,4.0,13.0,85.0,81.0,0.8333333333333334,,,
163,875,70.0,0.0,8.246966428531413,0.0,320,1757281650.023555,0.0,0.0,,,,,,,,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1,0.0,0.0,212.0,-0.0,,,,,,,,,,,,,
164,876,234.0,0.0,6.701579856969761,0.0,990,1758939045.6015637,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,0,0.0,0.0,25.0,0.6219041416291193,,,,,,29.0,2.0,14.0,-15.0,0.3111111111111111,,,
166,878,800.0,0.0,9.4570769605253,0.0,6631,1758663690.461769,0.0,0.0,69.0,7.0,0.0,1.0,0.0,7.0,0.9855072463768116,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,93.0,0.7785055736977327,4.0,36.0,0.0,-4.0,0.0,97.0,57.0,24.0,-73.0,0.1348314606741573,,,
168,880,178.0,0.0,6.579051294316869,0.0,1723,1758424668.019293,0.0,0.0,17.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,48.0,0.4586858162005403,,,,,,17.0,0.0,0.0,-17.0,0.0,,,
170,882,20.0,0.0,4.358580392999575,0.0,25,1756886284.4528236,0.0,0.0,,,,,,,,,,,,,,,1,0.0,0.0,46.0,-0.0,,,,,,,,,,,,,
171,883,3162.0,0.0,20.626970139521383,0.0,11654,1759240565.9860508,0.0,0.0,185.0,13.0,1.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,21.0,1.0,0.0,0.0,0,46.0,77.0,139.0,1.0023063938668553,30.0,62.0,0.0,-30.0,0.0,125.0,309.0,55.0,-70.0,0.11247443762781185,,,
173,885,52.0,0.0,2.3592063041275906,0.0,215,1757490138.514377,0.0,0.0,,,,,,,,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,55.0,19.0,75.0,-0.0,,,,,,,,,,,,,
175,888,668.0,0.0,14.097721622587954,0.0,2113,1758333375.2697418,0.0,0.0,24.0,3.0,1.0,2.0,0.0,3.0,0.9583333333333334,0.0,1.0,0.0,9.0,1.0,0.0,0.0,1,0.0,0.0,54.0,0.9099852866214885,0.0,13.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,,,
178,891,508.0,0.0,9.06008356617816,0.0,85548,1757527693.1295786,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,0.0,0.0,48.0,0.6052912052261445,,,,,,31.0,4.0,5.0,-26.0,0.125,,,
179,892,238.0,0.0,11.284832134538155,0.0,448,1759923045.6732001,0.0,0.0,11.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,10.0,0.0,0.0,0.2351933818192415,0.0,0.0,11.0,11.0,1.0,0.0,7.0,19.0,19.0,0.7307692307692307,,,
181,894,23.0,0.0,1.774153097869443,0.0,595,1761405894.6728034,0.0,0.0,,,,,,,,,,,,,,,1,0.0,0.0,10.0,-0.0,,,,,,0.0,0.0,19.0,19.0,1.0,,,
182,971,1.0,,,,1,,,,62.0,2.0,1.0,1.0,,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1,0.0,19.0,61.0,,,,,,,,,,,,,,
184,1001,2.0,,,,63,1755528246.8090637,0.0,0.0,,,,,,,,,,,,,,,1,0.0,0.0,62.0,-0.0,,,,,,0.0,0.0,26.0,26.0,1.0,,,
185,1010,74.0,0.0,2.5290134543394447,0.0,1956,1756749708.5589528,0.0,0.0,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,29.0,-0.0,,,,,,0.0,0.0,11.0,11.0,1.0,,,
186,1011,199.0,0.0,5.597659210344411,0.0,2575,1756128194.5771806,0.0,0.0,71.0,5.0,1.0,1.0,0.0,7.0,1.0,,,,,,,,0,0.0,0.0,180.0,1.1072724108615393,0.0,10.0,61.0,61.0,0.8591549295774648,0.0,11.0,54.0,54.0,0.8307692307692308,,,
187,1020,232.0,0.0,7.460538987392236,0.0,4258,1756393285.331301,0.0,0.0,76.0,3.0,1.0,1.0,0.0,6.0,1.0,,,,,,,,1,0.0,0.0,263.0,0.9244636866995769,0.0,26.0,50.0,50.0,0.6578947368421053,0.0,25.0,60.0,60.0,0.7058823529411765,,,
190,1041,1405.0,0.0,11.430010143677272,0.0,16526,1759414802.94413,0.0,0.0,173.0,7.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,13.0,1.0,0.0,0.0,1,0.0,0.0,90.0,0.6857705850993089,,,,,,28.0,14.0,24.0,-4.0,0.36363636363636365,,,
191,1042,1256.0,0.0,10.516106933303103,0.0,4104,1762127713.4052746,0.0,0.0,96.0,9.0,1.0,2.0,,4.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1,0.0,0.0,131.0,0.5923463313128244,52.0,35.0,9.0,-43.0,0.09375,87.0,37.0,40.0,-47.0,0.24390243902439024,,,
192,1050,293.0,0.0,14.770709873844975,0.0,948,1757579909.6263027,0.0,0.0,11.0,2.0,1.0,2.0,0.0,2.0,0.9090909090909091,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1,0.0,0.0,97.0,0.31601597513537405,,,,,,,,,,,,,
194,1055,789.0,0.0,7.782751874514938,0.0,6272,1763729677.686141,0.0,0.0,193.0,15.0,0.0,1.0,,12.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0,0.0,0.0,118.0,1.1908261612817275,34.0,118.0,0.0,-34.0,0.0,49.0,63.0,0.0,-49.0,0.0,,,
195,1056,475.0,0.0,12.96559670537696,0.0,2078,1760531249.4932249,0.0,0.0,28.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0,10.0,0.0,10.0,0.3674984948272914,,,,,,,,,,,,,
197,1061,1303.0,0.0,12.94854760289261,0.0,6065,1759735229.6411307,0.0,0.0,78.0,7.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0,9.0,0.0,158.0,0.5894040619876505,0.0,76.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,,,
198,1062,604.0,0.0,14.433432836286554,0.0,2327,1759363461.122012,0.0,0.0,52.0,3.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1,0.0,0.0,99.0,0.476901028848406,,,,,,,,,,,,,
199,1063,488.0,0.0,13.428334101502454,0.0,2208,1760223772.161364,0.0,0.0,60.0,5.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0,0.0,0.0,55.0,0.564669579752567,,,,,,,,,,,,,
202,1072,1174.0,0.0,11.462852723208377,0.0,11712,1761979262.1255057,0.0,0.0,67.0,6.0,1.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,9.0,0.0,43.0,0.6294050299415086,15.0,17.0,0.0,-15.0,0.0,37.0,61.0,8.0,-29.0,0.07547169811320754,,,
207,1078,372.0,0.0,13.320302633519487,0.0,2794,1756862957.9351516,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,0,0.0,103.0,0.0,0.9444885341662053,,,,,,,,,,,,,
209,1080,2000.0,0.0,8.609003066578163,0.0,17749,1760944801.6436462,0.0,0.0,67.0,8.0,1.0,1.0,0.0,5.0,1.0,,,,,,,,0,55.0,125.0,80.0,0.9652078109598128,31.0,0.0,7.0,-24.0,0.18421052631578946,52.0,38.0,21.0,-31.0,0.1891891891891892,,,
220,1093,3099.0,0.0,6.556405568814772,0.0,32733,1761820610.0765054,0.0,0.0,24.0,2.0,1.0,1.0,0.0,2.0,0.9583333333333334,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,9.0,0.0,7.0,0.40108246113611584,,,,,,101.0,58.0,64.0,-37.0,0.28699551569506726,,,
222,1096,2189.0,0.0,12.637881076086824,0.0,18420,1761647421.7246273,0.0,0.0,208.0,20.0,0.0,2.0,0.0,14.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1,0.0,30.0,172.0,0.8837161357243755,92.0,0.0,0.0,-92.0,0.0,127.0,5.0,24.0,-103.0,0.15384615384615385,,,
223,1097,4533.0,0.0,12.094891162044826,0.0,46440,1761820535.8558588,0.0,0.0,548.0,32.0,0.0,2.0,0.0,29.0,1.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,1,0.0,191.0,301.0,0.9812403593687715,89.0,86.0,68.0,-21.0,0.27983539094650206,172.0,95.0,103.0,-69.0,0.27837837837837837,,,
224,1098,4122.0,0.0,10.538588361241528,0.0,76237,1762380707.1537516,0.0,0.0,446.0,30.0,0.0,2.0,0.0,26.0,1.0,0.0,1.0,0.0,25.0,1.0,0.0,0.0,0,0.0,76.0,305.0,0.8116829928316757,69.0,87.0,4.0,-65.0,0.025,117.0,74.0,38.0,-79.0,0.16593886462882096,,,
225,1099,5074.0,0.0,8.334978125005435,0.0,85464,1761856560.2788846,0.0,0.0,754.0,32.0,0.0,2.0,0.0,43.0,1.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,1,0.0,254.0,259.0,0.8500829657897607,155.0,123.0,69.0,-86.0,0.1988472622478386,160.0,121.0,41.0,-119.0,0.12732919254658384,,,
226,1100,3562.0,0.0,11.45839830050793,0.0,28453,1761499633.2535193,0.0,0.0,439.0,29.0,0.0,2.0,0.0,23.0,0.9977220956719818,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1,0.0,191.0,301.0,1.0900448880461564,104.0,18.0,23.0,-81.0,0.15862068965517243,139.0,60.0,32.0,-107.0,0.13852813852813853,,,
227,1101,2632.0,0.0,15.097637013019494,0.0,28927,1761062155.394432,0.0,0.0,234.0,19.0,0.0,2.0,0.0,16.0,1.0,0.0,1.0,0.0,25.0,1.0,0.0,0.0,0,0.0,95.0,148.0,0.7987409646591527,55.0,15.0,0.0,-55.0,0.0,61.0,23.0,0.0,-61.0,0.0,,,
228,1102,2495.0,0.0,13.99715692356179,0.0,22019,1761663530.3708932,0.0,0.0,273.0,17.0,0.0,2.0,0.0,18.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0,32.0,30.0,133.0,0.9819377967229018,10.0,14.0,0.0,-10.0,0.0,19.0,37.0,6.0,-13.0,0.0967741935483871,,,
229,1103,3440.0,0.0,11.265872265538611,0.0,35645,1761368225.0117228,0.0,0.0,335.0,18.0,0.0,2.0,0.0,17.0,1.0,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0,0.0,204.0,171.0,0.9748133293095895,148.0,29.0,0.0,-148.0,0.0,99.0,43.0,22.0,-77.0,0.13414634146341464,,,
230,1104,5335.0,0.0,15.860501986215803,0.0,78702,1761951571.4447272,0.0,0.0,498.0,31.0,0.0,2.0,0.0,24.0,0.9979919678714859,0.0,1.0,0.0,21.0,1.0,0.0,0.0,0,0.0,148.0,260.0,0.9567005671311039,107.0,56.0,78.0,-29.0,0.3236514522821577,101.0,39.0,32.0,-69.0,0.18604651162790697,,,
231,1105,1850.0,0.0,12.594562373182344,0.0,13301,1759479992.2847664,0.0,0.0,260.0,19.0,0.0,2.0,0.0,12.0,0.9961538461538462,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0,0.0,0.0,195.0,0.9878365972947332,1.0,0.0,0.0,-1.0,0.0,48.0,5.0,0.0,-48.0,0.0,,,
232,1106,2410.0,0.0,12.098630894249508,0.0,21550,1761344562.025217,0.0,0.0,381.0,26.0,0.0,2.0,0.0,23.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1,0.0,30.0,218.0,1.122111764338591,105.0,0.0,40.0,-65.0,0.27586206896551724,104.0,6.0,43.0,-61.0,0.28104575163398693,,,
233,1107,3862.0,0.0,11.639500358080525,0.0,39528,1762598089.5454414,0.0,0.0,570.0,32.0,0.0,2.0,0.0,18.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1,0.0,287.0,355.0,1.123877426623591,52.0,0.0,67.0,15.0,0.5630252100840336,78.0,55.0,90.0,12.0,0.40358744394618834,,,
234,1110,2555.0,0.0,13.036609204630079,0.0,23782,1761500585.4282768,0.0,0.0,335.0,19.0,0.0,2.0,0.0,15.0,0.9970149253731343,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1,0.0,73.0,177.0,0.9641853080215192,92.0,0.0,52.0,-40.0,0.3611111111111111,33.0,2.0,60.0,27.0,0.631578947368421,,,
235,1111,2997.0,0.0,12.34686822586554,0.0,41032,1760980928.6193593,0.0,0.0,395.0,28.0,0.0,2.0,0.0,28.0,0.9974683544303797,0.0,1.0,0.0,21.0,1.0,0.0,0.0,0,0.0,148.0,222.0,0.9183258619717254,55.0,0.0,8.0,-47.0,0.12698412698412698,114.0,0.0,26.0,-88.0,0.18571428571428572,,,
238,1114,2120.0,0.0,11.59153115484484,0.0,21701,1762300656.7413952,0.0,0.0,257.0,23.0,0.0,2.0,0.0,20.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,19.0,30.0,214.0,0.8296611719443799,52.0,8.0,30.0,-22.0,0.3333333333333333,72.0,14.0,31.0,-41.0,0.26495726495726496,,,
239,1115,1002.0,0.0,11.214783004746563,0.0,10167,1761794999.8702757,0.0,0.0,185.0,18.0,0.0,1.0,0.0,11.0,0.9891891891891892,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0,0.0,0.0,143.0,1.0092114061073432,40.0,0.0,2.0,-38.0,0.047619047619047616,39.0,0.0,14.0,-25.0,0.2641509433962264,,,
240,1118,3875.0,0.0,10.351046134857746,0.0,102587,1763002619.3789988,0.0,0.0,332.0,24.0,0.0,2.0,0.0,26.0,1.0,0.0,1.0,0.0,20.0,1.0,0.0,0.0,1,0.0,30.0,279.0,0.8494431595241476,50.0,0.0,72.0,22.0,0.5901639344262295,138.0,56.0,117.0,-21.0,0.3762057877813505,,,
241,1119,4243.0,0.0,9.61795116510779,0.0,41727,1760735814.345736,0.0,0.0,416.0,21.0,0.0,2.0,0.0,20.0,1.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0,20.0,81.0,260.0,1.2118276480419339,54.0,0.0,52.0,-2.0,0.49056603773584906,63.0,42.0,60.0,-3.0,0.36363636363636365,,,
242,1120,1239.0,0.0,10.930471956536582,0.0,6957,1761096101.6381173,0.0,0.0,169.0,20.0,0.0,1.0,0.0,18.0,0.9881656804733728,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,104.0,0.9958350369749136,53.0,1.0,1.0,-52.0,0.01818181818181818,56.0,17.0,7.0,-49.0,0.0875,,,
243,1121,1321.0,0.0,10.954368178466897,0.0,12292,1759704625.5022137,0.0,0.0,189.0,15.0,0.0,1.0,0.0,19.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.0,108.0,0.8991045208483788,25.0,0.0,4.0,-21.0,0.13793103448275862,24.0,0.0,7.0,-17.0,0.22580645161290322,,,
244,1122,1228.0,0.0,9.550140034973913,0.0,11282,1761100827.028128,0.0,0.0,242.0,16.0,0.0,1.0,0.0,18.0,0.9958677685950413,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,257.0,0.8886466698980793,0.0,40.0,0.0,0.0,0.0,9.0,48.0,0.0,-9.0,0.0,,,
245,1123,2140.0,0.0,12.248392789034462,0.0,23076,1761878319.3044596,0.0,0.0,468.0,21.0,0.0,1.0,0.0,27.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1,0.0,0.0,143.0,0.9649052596642187,152.0,24.0,29.0,-123.0,0.14146341463414633,93.0,19.0,27.0,-66.0,0.19424460431654678,,,
250,1128,995.0,0.0,10.128776197031941,0.0,3769,1760948373.3272672,0.0,0.0,150.0,14.0,0.0,1.0,0.0,11.0,0.9933333333333333,,,,,,,,0,0.0,0.0,99.0,0.9819407868640977,36.0,0.0,5.0,-31.0,0.12195121951219512,21.0,5.0,5.0,-16.0,0.16129032258064516,,,
251,1129,1429.0,0.0,11.094042040804423,0.0,19258,1761148811.8168917,0.0,0.0,230.0,23.0,0.0,1.0,0.0,18.0,0.9956521739130435,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,167.0,0.9993571354984947,45.0,10.0,14.0,-31.0,0.2028985507246377,27.0,6.0,25.0,-2.0,0.43103448275862066,,,
253,1131,1459.0,0.0,11.540826740615696,0.0,10625,1762511243.7686343,0.0,0.0,323.0,17.0,0.0,1.0,0.0,11.0,0.9969040247678018,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0.0,0.0,147.0,0.9723594643683988,132.0,0.0,72.0,-60.0,0.35294117647058826,59.0,0.0,50.0,-9.0,0.45871559633027525,,,
254,1132,1402.0,0.0,11.12306623560822,0.0,13444,1761350117.2558057,0.0,0.0,234.0,16.0,0.0,1.0,0.0,13.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0,19.0,0.0,156.0,0.987004429810177,36.0,0.0,8.0,-28.0,0.18181818181818182,17.0,4.0,15.0,-2.0,0.4166666666666667,,,
257,1135,2554.0,0.0,17.336672694295856,0.0,17161,1761476253.0941942,0.0,0.0,310.0,21.0,0.0,1.0,0.0,16.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1,0.0,0.0,240.0,0.9578630237479795,42.0,0.0,61.0,19.0,0.5922330097087378,25.0,0.0,52.0,27.0,0.6753246753246753,,,
